subject,trial_id,gain,loss,trial_pay,stage_pay,win_plan_take_final_take,win_plan_take_final_reject,win_plan_reject_final_take,win_plan_reject_final_reject,lose_plan_take_final_take,lose_plan_take_final_reject,lose_plan_reject_final_take,lose_plan_reject_final_reject
96,13,200,-100,-180,200,1,0,0,0,0,0,0,0
96,14,140,-100,400,140,1,0,0,0,0,0,0,0
96,15,200,-140,40,200,0,0,0,1,0,0,0,0
96,16,80,-100,200,-100,0,0,0,0,0,0,0,1
96,17,100,-100,-100,-100,0,0,0,0,0,0,0,1
96,18,200,-200,-100,200,1,0,0,0,0,0,0,0
96,19,160,-140,400,-140,0,0,0,0,1,0,0,0
96,20,120,-100,20,120,1,0,0,0,0,0,0,0
96,21,180,-200,20,180,0,0,0,1,0,0,0,0
96,22,200,-120,180,200,1,0,0,0,0,0,0,0
96,23,180,-100,80,-100,0,0,0,0,1,0,0,0
96,24,100,-120,80,-120,0,0,0,0,1,0,0,0
96,25,200,-160,-240,-160,0,0,0,0,0,1,0,0
96,26,200,-220,-320,200,0,0,0,1,0,0,0,0
96,27,160,-100,200,-100,0,0,0,0,1,0,0,0
96,28,200,-180,60,-180,0,0,0,0,0,1,0,0
96,29,200,-100,-180,200,1,0,0,0,0,0,0,0
96,30,140,-100,400,140,1,0,0,0,0,0,0,0
96,31,200,-140,40,200,0,0,0,1,0,0,0,0
96,32,80,-100,200,-100,0,0,0,0,0,1,0,0
96,33,100,-100,-100,-100,0,0,0,0,1,0,0,0
97,1,200,-100,0,-100,0,0,0,0,1,0,0,0
97,2,200,-200,100,200,1,0,0,0,0,0,0,0
97,3,160,-140,400,-140,0,0,0,0,1,0,0,0
97,4,120,-100,20,120,1,0,0,0,0,0,0,0
97,5,180,-200,20,180,1,0,0,0,0,0,0,0
97,6,200,-120,360,200,1,0,0,0,0,0,0,0
97,7,180,-100,80,-100,0,0,0,0,1,0,0,0
97,8,100,-120,80,-120,0,0,0,0,1,0,0,0
97,9,200,-160,-240,-160,0,0,0,0,1,0,0,0
97,10,200,-220,-320,200,0,1,0,0,0,0,0,0
97,11,160,-100,400,-100,0,0,0,0,1,0,0,0
97,12,200,-180,60,-180,0,0,0,0,1,0,0,0
97,13,200,-100,20,200,1,0,0,0,0,0,0,0
97,14,140,-100,400,140,1,0,0,0,0,0,0,0
97,15,200,-140,40,200,1,0,0,0,0,0,0,0
97,16,80,-100,60,-100,0,0,0,0,1,0,0,0
97,17,100,-100,-200,-100,0,0,0,0,1,0,0,0
97,18,200,-200,-200,200,0,1,0,0,0,0,0,0
97,19,160,-140,400,-140,0,0,0,0,1,0,0,0
97,20,120,-100,20,120,1,0,0,0,0,0,0,0
97,21,180,-200,20,180,0,1,0,0,0,0,0,0
97,22,200,-120,180,200,0,1,0,0,0,0,0,0
97,23,180,-100,80,-100,0,0,0,0,1,0,0,0
97,24,100,-120,80,-120,0,0,0,0,1,0,0,0
97,25,200,-160,-240,-160,0,0,0,0,1,0,0,0
97,26,200,-220,-320,200,0,0,0,1,0,0,0,0
97,27,160,-100,200,-100,0,0,0,0,1,0,0,0
97,28,200,-180,60,-180,0,0,0,0,1,0,0,0
97,29,200,-100,20,200,0,1,0,0,0,0,0,0
97,30,140,-100,400,140,1,0,0,0,0,0,0,0
97,31,200,-140,40,200,0,1,0,0,0,0,0,0
97,32,80,-100,60,-100,0,0,0,0,1,0,0,0
97,33,100,-100,-200,-100,0,0,0,0,1,0,0,0
98,1,200,-100,0,-100,0,0,0,0,0,0,1,0
98,2,200,-200,100,200,1,0,0,0,0,0,0,0
98,3,160,-140,400,-140,0,0,0,0,0,1,0,0
98,4,120,-100,-140,120,1,0,0,0,0,0,0,0
98,5,180,-200,20,180,1,0,0,0,0,0,0,0
98,6,200,-120,360,200,1,0,0,0,0,0,0,0
98,7,180,-100,80,-100,0,0,0,0,0,1,0,0
98,8,100,-120,80,-120,0,0,0,0,1,0,0,0
98,9,200,-160,-240,-160,0,0,0,0,0,0,1,0
98,10,200,-220,-320,200,1,0,0,0,0,0,0,0
98,11,160,-100,400,-100,0,0,0,0,1,0,0,0
98,12,200,-180,60,-180,0,0,0,0,0,0,0,1
98,13,200,-100,-180,200,1,0,0,0,0,0,0,0
98,14,140,-100,400,140,1,0,0,0,0,0,0,0
98,15,200,-140,40,200,1,0,0,0,0,0,0,0
98,16,80,-100,60,-100,0,0,0,0,0,0,0,1
98,17,100,-100,-100,-100,0,0,0,0,1,0,0,0
98,18,200,-200,-200,200,1,0,0,0,0,0,0,0
98,19,160,-140,400,-140,0,0,0,0,1,0,0,0
98,20,120,-100,20,120,1,0,0,0,0,0,0,0
98,21,180,-200,20,180,1,0,0,0,0,0,0,0
98,22,200,-120,360,200,1,0,0,0,0,0,0,0
98,23,180,-100,80,-100,0,0,0,0,1,0,0,0
98,24,100,-120,80,-120,0,0,0,0,0,1,0,0
98,25,200,-160,-240,-160,0,0,0,0,1,0,0,0
98,26,200,-220,-320,200,1,0,0,0,0,0,0,0
98,27,160,-100,400,-100,0,0,0,0,1,0,0,0
98,28,200,-180,60,-180,0,0,0,0,0,0,0,1
98,29,200,-100,-180,200,1,0,0,0,0,0,0,0
98,30,140,-100,400,140,1,0,0,0,0,0,0,0
98,31,200,-140,40,200,1,0,0,0,0,0,0,0
98,32,80,-100,60,-100,0,0,0,0,0,0,0,1
98,33,100,-100,-100,-100,0,0,0,0,0,0,0,1
99,1,200,-100,0,-100,0,0,0,0,1,0,0,0
99,2,200,-200,100,200,0,0,0,1,0,0,0,0
99,3,160,-140,200,-140,0,0,0,0,0,1,0,0
99,4,120,-100,-140,120,1,0,0,0,0,0,0,0
99,5,180,-200,20,180,0,0,0,1,0,0,0,0
99,6,200,-120,180,200,0,0,1,0,0,0,0,0
99,7,180,-100,80,-100,0,0,0,0,1,0,0,0
99,8,100,-120,80,-120,0,0,0,0,0,0,0,1
99,9,200,-160,-120,-160,0,0,0,0,1,0,0,0
99,10,200,-220,-320,200,0,0,0,1,0,0,0,0
99,11,160,-100,200,-100,0,0,0,0,0,1,0,0
99,12,200,-180,-100,-180,0,0,0,0,0,1,0,0
99,13,200,-100,-180,200,1,0,0,0,0,0,0,0
99,14,140,-100,400,140,0,0,0,1,0,0,0,0
99,15,200,-140,140,200,0,0,1,0,0,0,0,0
99,16,80,-100,60,-100,0,0,0,0,0,0,0,1
99,17,100,-100,-100,-100,0,0,0,0,0,0,0,1
99,18,200,-200,-100,200,1,0,0,0,0,0,0,0
99,19,160,-140,400,-140,0,0,0,0,1,0,0,0
99,20,120,-100,20,120,1,0,0,0,0,0,0,0
99,21,180,-200,20,180,0,0,0,1,0,0,0,0
99,22,200,-120,180,200,1,0,0,0,0,0,0,0
99,23,180,-100,80,-100,0,0,0,0,0,0,1,0
99,24,100,-120,80,-120,0,0,0,0,0,0,0,1
99,25,200,-160,-120,-160,0,0,0,0,1,0,0,0
99,26,200,-220,-320,200,0,0,0,1,0,0,0,0
99,27,160,-100,200,-100,0,0,0,0,1,0,0,0
99,28,200,-180,60,-180,0,0,0,0,1,0,0,0
99,29,200,-100,20,200,1,0,0,0,0,0,0,0
99,30,140,-100,400,140,1,0,0,0,0,0,0,0
99,31,200,-140,40,200,0,1,0,0,0,0,0,0
99,32,80,-100,200,-100,0,0,0,0,0,0,0,1
99,33,100,-100,-100,-100,0,0,0,0,1,0,0,0
100,1,200,-100,0,-100,0,0,0,0,0,0,1,0
100,2,200,-200,-100,200,0,0,0,1,0,0,0,0
100,3,160,-140,200,-140,0,0,0,0,0,0,1,0
100,4,120,-100,-140,120,0,0,0,1,0,0,0,0
100,5,180,-200,120,180,1,0,0,0,0,0,0,0
100,6,200,-120,360,200,0,0,0,1,0,0,0,0
100,7,180,-100,200,-100,0,0,0,0,0,0,0,1
100,8,100,-120,-100,-120,0,0,0,0,0,0,1,0
100,9,200,-160,-240,-160,0,0,0,0,0,0,1,0
100,10,200,-220,-160,200,0,0,0,1,0,0,0,0
100,11,160,-100,200,-100,0,0,0,0,0,0,1,0
100,12,200,-180,-100,-180,0,0,0,0,0,0,0,1
100,13,200,-100,-180,200,0,1,0,0,0,0,0,0
100,14,140,-100,400,140,0,1,0,0,0,0,0,0
100,15,200,-140,140,200,1,0,0,0,0,0,0,0
100,16,80,-100,60,-100,0,0,0,0,0,0,0,1
100,17,100,-100,-100,-100,0,0,0,0,0,0,0,1
100,18,200,-200,-100,200,0,0,1,0,0,0,0,0
100,19,160,-140,400,-140,0,0,0,0,1,0,0,0
100,20,120,-100,20,120,0,0,1,0,0,0,0,0
100,21,180,-200,120,180,0,0,0,1,0,0,0,0
100,22,200,-120,180,200,1,0,0,0,0,0,0,0
100,23,180,-100,80,-100,0,0,0,0,0,0,0,1
100,24,100,-120,-100,-120,0,0,0,0,0,0,0,1
100,25,200,-160,-120,-160,0,0,0,0,0,0,0,1
100,26,200,-220,-160,200,0,0,1,0,0,0,0,0
100,27,160,-100,200,-100,0,0,0,0,0,0,0,1
100,28,200,-180,-100,-180,0,0,0,0,1,0,0,0
100,29,200,-100,20,200,0,0,0,1,0,0,0,0
100,30,140,-100,200,140,0,0,0,1,0,0,0,0
100,31,200,-140,140,200,0,0,0,1,0,0,0,0
100,32,80,-100,200,-100,0,0,0,0,1,0,0,0
100,33,100,-100,-200,-100,0,0,0,0,0,0,0,1
